Fall,College,Major Name,Total
2017,ACES,Natural Res & Env Sciences,34
2017,Fine and Applied Arts,Voice,34
2017,LAS,E Asian Languages & Cultures,35
2017,LAS,Geology,35
2017,Engineering,Industrial Engineering,35
2017,Media,Media and Cinema Studies,35
2017,Media,Media and Cinema Studies,35
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",35
2017,Engineering,Civil Engineering,36
2017,Education,Early Childhood Education,36
2017,Business,Management,36
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",36
2017,Fine and Applied Arts,Theatre,36
2017,ACES,Agr & Consumer Economics,37
2017,ACES,Crop Sciences,37
2017,Education,Applied Mathematics,37
2017,LAS,Geology,37
2017,LAS,Sociology,37
2017,LAS,Molecular&Cell Bio-undeclared,38
2017,Fine and Applied Arts,Music,38
2017,LAS,Statistics,38
2017,ACES,Animal Sciences,39
2017,Engineering,Computer Science,39
2017,Engineering,Environ Engr in Civil Engr,39
2017,Business,Business Administration,40
2017,Education,Educational Psychology,40
2017,ACES,Natural Res & Env Sciences,40
2017,Fine and Applied Arts,Nondegree,40
2017,Education,Middle Grades Education,41
2017,ACES,Agric Leadership & Sci Educ,42
2017,ACES,Crop Sciences,42
2017,Engineering,Industrial Engineering,42
2017,LAS,"Earth, Soc, Env Sustainability ",43
2017,Education,"Educ Policy, Orgzn & Leadrshp ",43
2017,Applied Health Sciences,Community Health,44
2017,Fine and Applied Arts,Landscape Architecture,44
2017,Fine and Applied Arts,Music,44
2017,Fine and Applied Arts,Theatre,44
2017,Graduate,Informatics,45
2017,LAS,Integrative Biology,45
2017,ACES,Agr & Consumer Economics,46
2017,LAS,Computer Sci & Chemistry,46
2017,ACES,Food Science & Human Nutrition,46
2017,ACES,Natural Res & Env Sciences,46
2017,Fine and Applied Arts,Theatre,46
2017,Media,Communications and Media,47
2017,ACES,Crop Sciences,47
2017,Education,"Educ Policy, Orgzn & Leadrshp ",47
2017,Applied Health Sciences,Kinesiology,47
2017,Applied Health Sciences,Speech & Hearing Science,47
2017,Labor and Industrial Relations,Human Res & Industrial Rels,48
2017,LAS,Political Science,48
2017,Education,Actuarial Science,49
2017,LAS,English,49
2017,Business,Information Sys & Info Tech,49
2017,iSchool,Library & Information Science,49
2017,Education,Curriculum and Instruction,50
2017,ACES,Animal Sciences,51
2017,Engineering,Computer Science,51
2017,Education,"Educ Policy, Orgzn & Leadrshp ",51
2017,Engineering,Mechanical Engineering,51
2017,LAS,Psychology,51
2017,Business,Business Administration,52
2017,ACES,Crop Sciences,53
2017,Fine and Applied Arts,Landscape Architecture,53
2017,LAS,Microbiology,53
2017,LAS,"Earth, Soc, Env Sustainability ",54
2017,Applied Health Sciences,Interdisciplinary Health Sci,54
2017,Education,"Educ Policy, Orgzn & Leadrshp ",56
2017,ACES,Natural Resrcs & Environ Sci,56
2017,ACES,Food Science & Human Nutrition,57
2017,ACES,Human Development & Family St,57
2017,LAS,Statistics,57
2017,LAS,Neuroscience,58
2017,ACES,Agricultural & Applied Econ,59
2017,Engineering,Computer Science,59
2017,Fine and Applied Arts,Dance,59
2017,LAS,Mathematics,59
2017,LAS,Molecular and Cellular Biology,59
2017,LAS,Statistics,59
2017,ACES,Agr & Consumer Economics,60
2017,LAS,English,60
2017,Education,Anthropology,60
2017,Applied Health Sciences,Interdisciplinary Health Sci,60
2017,ACES,Natural Resrcs & Environ Sci,60
2017,LAS,Philosophy,60
2017,Fine and Applied Arts,Urban Planning,61
2017,Fine and Applied Arts,Music,62
2017,LAS,Biochemistry,63
2017,Business,Information Sys & Info Tech,64
2017,Education,Educational Policy Studies,65
2017,LAS,Molecular and Cellular Biology,65
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",65
2017,Business,Supply Chain Management,65
2017,Engineering,Aerospace Engineering,66
2017,Engineering,Agricultural & Biological Engr,66
2017,ACES,Animal Sciences,67
2017,Social Work,Social Work,67
2017,LAS,Computer Sci & Linguistics,68
2017,Applied Health Sciences,Speech & Hearing Science,68
2017,LAS,Atmospheric Sciences,69
2017,LAS,Physics,69
2017,Engineering,Bioengineering,71
2017,ACES,Agr & Consumer Economics,72
2017,ACES,Agr & Consumer Economics,73
2017,Engineering,Environ Engr in Civil Engr,74
2017,Fine and Applied Arts,Instrumental Music,75
2017,LAS,Astronomy,76
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",76
2017,ACES,Agricultural & Biological Engr,77
2017,LAS,Economics,77
2017,Law,Law,77
2017,LAS,Linguistics,78
2017,Education,Anthropology,79
2017,LAS,Spanish,79
2017,LAS,Creative Writing,80
2017,ACES,Natural Resrcs & Environ Sci,80
2017,LAS,Political Science,80
2017,ACES,Agr & Consumer Economics,81
2017,Engineering,Computer Science,81
2017,ACES,Food Science & Human Nutrition,81
2017,LAS,History,82
2017,LAS,Statistics,87
2017,LAS,Chemical Engineering,92
2017,ACES,Food Science & Human Nutrition,92
2017,Business,Technology Management,92
2017,Business,Business Administration (MBA),93
2017,LAS,Psychology,93
2017,Engineering,Electrical & Computer Engr,94
2017,Business,Business Administration (MBA),96
2017,ACES,Nondegree,96
2017,Engineering,Aerospace Engineering,97
2017,Engineering,Engineering Undeclared,102
2017,Fine and Applied Arts,Music Education,104
2017,ACES,Agr & Consumer Economics,112
2017,Business,Nondegree,114
2017,LAS,LAS - Undeclared,116
2017,Applied Health Sciences,Community Health,117
2017,Business,Marketing,119
2017,Education,Special Education,119
2017,LAS,Economics,120
2017,Engineering,Computer Science,122
2017,Fine and Applied Arts,Music,122
2017,Engineering,Financial Engineering,128
2017,Engineering,Engineering Mechanics,129
2017,Business,Marketing,130
2017,Engineering,Mechanical Engineering,139
2017,LAS,Psychology,140
2017,Education,Accountancy,142
2017,ACES,Agr & Consumer Economics,144
2017,Fine and Applied Arts,Architecture,144
2017,LAS,Economics,144
2017,Applied Health Sciences,Interdisciplinary Health Sci,145
2017,Engineering,Materials Science & Engr,145
2017,LAS,Mathematics,149
2017,Business,Business Administration (MBA),150
2017,LAS,Sociology,150
2017,Applied Health Sciences,Speech & Hearing Science,152
2017,Applied Health Sciences,Community Health,153
2017,Social Work,Social Work,156
2017,LAS,General Curriculum,163
2017,ACES,Food Science & Human Nutrition,164
2017,LAS,Global Studies,165
2017,Fine and Applied Arts,Graphic Design,167
2017,ACES,Human Development & Family St,167
2017,LAS,Biochemistry,176
2017,Engineering,Civil Engineering,176
2017,iSchool,Information Management,178
2017,Social Work,,180
2017,Engineering,Nondegree,184
2017,LAS,Statistics & Computer Science,190
2017,Labor and Industrial Relations,Human Res & Industrial Rels,194
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",199
2017,LAS,History,200
2017,Fine and Applied Arts,Industrial Design,206
2017,iSchool,Library & Information Science,208
2017,Education,Accountancy,219
2017,LAS,Nondegree,220
2017,Engineering,Mechanical Engineering,221
2017,Engineering,Systems Engineering and Design,228
2017,LAS,Chemistry,230
2017,Media,Journalism,232
2017,Business,Finance,241
2017,DGS,Pre-Engineering,241
2017,Engineering,Electrical & Computer Engr,248
2017,Engineering,Electrical & Computer Engr,255
2017,Engineering,Bioengineering,259
2017,LAS,Physics,259
2017,LAS,Statistics,261
2017,Social Work,Social Work,263
2017,Applied Health Sciences,Community Health,265
2017,Engineering,Materials Science & Engr,268
2017,Engineering,Engineering Physics,271
2017,LN,Nondegree-CE,272
2017,LAS,Chemistry,278
2017,LAS,Chemistry,282
2017,iSchool,Library & Information Science,284
2017,Engineering,Computer Science,286
2017,Education,Actuarial Science,286
2017,Education,Elementary Education,287
2017,Engineering,Industrial Engineering,289
2017,Engineering,Physics,292
2017,LAS,Math & Computer Science,302
2017,LAS,English,303
2017,LAS,Integrative Biology,316
2017,Engineering,Computer Science,323
2017,Engineering,Civil Engineering,371
2017,ACES,Animal Sciences,405
2017,Fine and Applied Arts,Architectural Studies,430
2017,Law,Law,432
2017,LAS,Mathematics,446
2017,LAS,Psychology,468
2017,Engineering,Aerospace Engineering,518
2017,VetMed,Veterinary Medicine,532
2017,Applied Health Sciences,Kinesiology,567
2017,LAS,Political Science,568
2017,Business,Finance,587
2017,Education,Advertising,616
2017,LAS,Communication,654
2017,LAS,Chemical Engineering,675
2017,LAS,Biology,676
2017,Engineering,Civil Engineering,716
2017,LAS,Psychology,719
2017,Business,Business Administration (MBA),787
2017,Engineering,Mechanical Engineering,859
2017,Education,Accountancy,870
2017,LAS,Molecular and Cellular Biology,870
2017,LAS,Economics,899
2017,Business,Curric Unassigned,934
2017,Engineering,Electrical Engineering,1025
2017,Engineering,Computer Science,1045
2017,Engineering,Computer Engineering,1270
2017,DGS,Undeclared,2626
2018,Engineering,Aerospace Engineering,1
2018,ACES,Agr & Consumer Economics,1
2018,ACES,Agr & Consumer Economics,1
2018,ACES,Agr & Consumer Economics,1
2018,ACES,Agricultural Communications,1
2018,Media,Agricultural Communications,1
2018,Media,Agricultural Communications,1
2018,ACES,Animal Sciences,1
2018,Fine and Applied Arts,Art History,1
2018,LAS,Astronomy,1
2018,LAS,Atmospheric Sciences,1
2018,LAS,Biochemistry,1
2018,LAS,Biochemistry,1
2018,Engineering,Bioengineering,1
2018,Engineering,Bioengineering,1
2018,LAS,Biology,1
2018,Media,Broadcast Journalism,1
2018,Business,Business Administration (MBA),1
2018,Business,Business Administration (MBA),1
2018,LAS,Chemical Engineering,1
2018,LAS,Chemistry,1
2018,LAS,Classics,1
2018,LAS,Classics,1
2018,LAS,Comparative Literature,1
2018,LAS,Comparative Literature,1
2018,LAS,Comparative Literature,1
2018,LAS,Computer Sci & Chemistry,1
2018,LAS,Computer Science & Economics,1
2018,Fine and Applied Arts,Computer Science and Music,1
2018,Fine and Applied Arts,Crafts,1
2018,Education,Curriculum and Instruction,1
2018,Education,Curriculum and Instruction,1
2018,LAS,E Asian Languages & Cultures,1
2018,Education,Early Childhood Education,1
2018,Education,Early Childhood Education,1
2018,Education,Early Childhood Education,1
2018,LAS,"Earth, Soc, Env Sustainability ",1
2018,LAS,Econometrics & Quant Econ,1
2018,LAS,Economics,1
2018,Education,Ed Organization and Leadership,1
2018,Education,Ed Organization and Leadership,1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,"Educ Policy, Orgzn & Leadrshp ",1
2018,Education,Educational Policy Studies,1
2018,Education,Educational Policy Studies,1
2018,Education,Educational Policy Studies,1
2018,Engineering,Electrical & Computer Engr,1
2018,Engineering,Engineering,1
2018,LAS,English,1
2018,Education,African American Studies,1
2018,Education,Anthropology,1
2018,Education,Anthropology,1
2018,Engineering,Financial Engineering,1
2018,LAS,French,1
2018,LAS,French,1
2018,LAS,French,1
2018,LAS,Geography,1
2018,LAS,Geography & Geographic Info Sc,1
2018,LAS,German,1
2018,LAS,Germanic Lang & Lit,1
2018,LAS,Germanic Lang & Lit,1
2018,LAS,Germanic Lang & Lit,1
2018,LAS,Germanic Lang & Lit,1
2018,LAS,Germanic Studies,1
2018,LAS,Germanic Studies,1
2018,LAS,Germanic Studies,1
2018,LAS,History,1
2018,ACES,Horticulture,1
2018,ACES,Human & Community Development,1
2018,Education,Human Resource Education,1
2018,LAS,Individual Plans of Study,1
2018,Engineering,Industrial Engineering,1
2018,Media,Journalism,1
2018,Fine and Applied Arts,Landscape Architecture,1
2018,LAS,Latina/Latino Studies,1
2018,Law,Law,1
2018,Law,Law,1
2018,Law,Law,1
2018,Law,Law,1
2018,LAS,Mathematics,1
2018,LAS,Mathematics,1
2018,LAS,Mathematics,1
2018,LAS,Mathematics,1
2018,Fine and Applied Arts,Music,1
2018,Fine and Applied Arts,Music,1
2018,Fine and Applied Arts,Music,1
2018,Fine and Applied Arts,Music Education,1
2018,Fine and Applied Arts,Musicology,1
2018,Fine and Applied Arts,Musicology,1
2018,LAS,Physics,1
2018,LAS,Plant Biology,1
2018,LAS,Portuguese,1
2018,LAS,Psychology,1
2018,LAS,Psychology,1
2018,LAS,Psychology,1
2018,Education,Secondary Education,1
2018,LAS,Slavic Languages & Literature,1
2018,LAS,Slavic Studies,1
2018,LAS,Slavic Studies,1
2018,Social Work,Social Work,1
2018,Social Work,Social Work,1
2018,Social Work,Social Work,1
2018,Social Work,Social Work,1
2018,Social Work,Social Work,1
2018,LAS,Spanish,1
2018,LAS,Spanish,1
2018,LAS,Spanish,1
2018,Education,Special Education,1
2018,LAS,Statistics,1
2018,Media,Strategic Brand Communication,1
2018,LAS,Teaching of Chemistry,1
2018,LAS,Teaching of French,1
2018,Fine and Applied Arts,Theatre,1
2018,Fine and Applied Arts,Urban Planning,1
2018,VetMed,Veterinary Medicine,1
2018,Engineering,Aerospace Engineering,2
2018,Fine and Applied Arts,Architectural Studies,2
2018,LAS,Atmospheric Sciences,2
2018,Engineering,Bioengineering,2
2018,LAS,Biology,2
2018,LAS,Computer Science & Economics,2
2018,ACES,Crop Sciences,2
2018,Education,Curriculum and Instruction,2
2018,Education,Early Childhood Education,2
2018,Education,Early Childhood Education,2
2018,LAS,"Earth, Soc, Env Sustainability ",2
2018,Education,Ed Organization and Leadership,2
2018,Education,Ed Organization and Leadership,2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Education,"Educ Policy, Orgzn & Leadrshp ",2
2018,Engineering,Electrical & Computer Engr,2
2018,Education,Accountancy,2
2018,LAS,English,2
2018,LAS,English,2
2018,Engineering,Environ Engr in Civil Engr,2
2018,Education,Anthropology,2
2018,Education,Anthropology,2
2018,LAS,French,2
2018,LAS,Geology,2
2018,LAS,German,2
2018,LAS,History of Art,2
2018,ACES,Horticulture,2
2018,LAS,Interdisciplinary,2
2018,LAS,Italian,2
2018,LAS,Italian,2
2018,LAS,Latin American Studies,2
2018,Education,Learning and Education Studies,2
2018,LAS,Linguistics,2
2018,Engineering,Materials Science & Engr,2
2018,LAS,Mathematics,2
2018,LAS,Mathematics,2
2018,ACES,Natural Resrcs & Environ Sci,2
2018,Engineering,"Nuclear, Plasma, Radiolgc Engr ",2
2018,Engineering,Physics,2
2018,LAS,Psychology,2
2018,LAS,Psychology,2
2018,LAS,Psychology,2
2018,LAS,Psychology,2
2018,LAS,"Russian, E Eur, Eurasian St ",2
2018,Education,Secondary Education,2
2018,Social Work,Social Work,2
2018,Social Work,Social Work,2
2018,Social Work,Social Work,2
2018,LAS,Teaching of Latin,2
2018,Fine and Applied Arts,Theatre,2
2018,Social Work,,2
2018,Social Work,,2
2018,Fine and Applied Arts,Urban Studies & Planning,2
2018,VetMed,VMS - Comparative Biosciences,2
2018,Engineering,Aerospace Engineering,3
2018,LAS,Asian American Studies,3
2018,LAS,Astronomy,3
2018,LAS,Biology,3
2018,LAS,Biology,3
2018,LAS,Biophysics & Quant Biology,3
2018,Business,Business Process Management,3
2018,LAS,Chemical Physics,3
2018,LAS,Chemistry,3
2018,Engineering,Civil Engineering,3
2018,LAS,Classics,3
2018,LAS,Computer Sci & Linguistics,3
2018,Fine and Applied Arts,Crafts,3
2018,Education,Early Childhood Education,3
2018,Education,Early Childhood Education,3
2018,Education,Ed Organization and Leadership,3
2018,Education,"Educ Policy, Orgzn & Leadrshp ",3
2018,Education,"Educ Policy, Orgzn & Leadrshp ",3
2018,Education,"Educ Policy, Orgzn & Leadrshp ",3
2018,Education,"Educ Policy, Orgzn & Leadrshp ",3
2018,Education,"Educ Policy, Orgzn & Leadrshp ",3
2018,Engineering,Engineering,3
2018,Engineering,Environ Engr in Civil Engr,3
2018,LAS,Geography & Geographic Info Sc,3
2018,Business,Information Systems,3
2018,LAS,Italian,3
2018,LAS,Latin American Studies,3
2018,Engineering,Mechanical Engineering,3
2018,Fine and Applied Arts,Music,3
2018,Fine and Applied Arts,Music,3
2018,Fine and Applied Arts,Music,3
2018,Fine and Applied Arts,Music,3
2018,NB,Nondegree,3
2018,LAS,Physics,3
2018,LAS,Plant Biology,3
2018,Applied Health Sciences,"Recreation, Sport, and Tourism ",3
2018,LAS,Religion,3
2018,Fine and Applied Arts,Sculpture,3
2018,LAS,Slavic Studies,3
2018,LAS,Spanish,3
2018,LAS,Teaching of Mathematics,3
2018,Business,Technology Management,3
2018,Fine and Applied Arts,Theatre,3
2018,LAS,African Studies,4
2018,ACES,Animal Sciences,4
2018,Fine and Applied Arts,Art and Design,4
2018,Fine and Applied Arts,Art and Design,4
2018,Fine and Applied Arts,Art Education,4
2018,ACES,Bioinformatics,4
2018,iSchool,Bioinformatics,4
2018,ACES,Computer Science&Crop Sciences,4
2018,Education,Curriculum and Instruction,4
2018,LAS,"Earth, Soc, Env Sustainability ",4
